url;method;type;headers
https://yastatic.net/s3/market-b2c-static-production/white-desktop/browser-light/browser-light.browser.card_EasyKMSimple~cart_CartOverflowPopup~core_MarketNode_HeaderCatalog~core_MarketNode_Showcase~m2b_~c9380f4a.a8847ed.js;GET;script;"{'origin': 'https://market.yandex.ru', 'sec-ch-ua-platform': '""Windows""', 'referer': 'https://market.yandex.ru/', 'user-agent': 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36', 'sec-ch-ua': '""Chromium"";v=""145"", ""Not:A-Brand"";v=""99""', 'sec-ch-ua-mobile': '?0'}"
https://yastatic.net/s3/market-b2c-static-production/white-desktop/browser-light/browser-light.browser.card_PriceDefault~cart_CartOverflowPopup~loyalty_marketfront_PromoHintTooltip.9ad51ba.js;GET;script;"{'origin': 'https://market.yandex.ru', 'sec-ch-ua-platform': '""Windows""', 'referer': 'https://market.yandex.ru/', 'user-agent': 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36', 'sec-ch-ua': '""Chromium"";v=""145"", ""Not:A-Brand"";v=""99""', 'sec-ch-ua-mobile': '?0'}"
https://yastatic.net/s3/market-b2c-static-production/white-desktop/browser-light/browser-light.browser.cart_CartOverflowPopup~core_MarketNode_HeaderCatalog~loyalty_light_BuyNowButton.c3361f6.js;GET;script;"{'origin': 'https://market.yandex.ru', 'sec-ch-ua-platform': '""Windows""', 'referer': 'https://market.yandex.ru/', 'user-agent': 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36', 'sec-ch-ua': '""Chromium"";v=""145"", ""Not:A-Brand"";v=""99""', 'sec-ch-ua-mobile': '?0'}"
https://yastatic.net/s3/market-b2c-static-production/white-desktop/browser-light/browser-light.browser.cart_CartOverflowPopup.1831961.js;GET;script;"{'origin': 'https://market.yandex.ru', 'sec-ch-ua-platform': '""Windows""', 'referer': 'https://market.yandex.ru/', 'user-agent': 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36', 'sec-ch-ua': '""Chromium"";v=""145"", ""Not:A-Brand"";v=""99""', 'sec-ch-ua-mobile': '?0'}"
https://yastatic.net/s3/market-b2c-static-production/white-desktop/browser-light/browser-light.browser.core_light_Toaster.3f6edbd.js;GET;script;"{'origin': 'https://market.yandex.ru', 'sec-ch-ua-platform': '""Windows""', 'referer': 'https://market.yandex.ru/', 'user-agent': 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36', 'sec-ch-ua': '""Chromium"";v=""145"", ""Not:A-Brand"";v=""99""', 'sec-ch-ua-mobile': '?0'}"
https://yastatic.net/s3/market-b2c-static-production/white-desktop/browser-light/browser-light.browser.core_light_HeaderDesktopConstructor~m2b_marketfront_ProfileMenu~order_marketfront_profile_CommonActi~d4bece81.fb6529e.js;GET;script;"{'origin': 'https://market.yandex.ru', 'sec-ch-ua-platform': '""Windows""', 'referer': 'https://market.yandex.ru/', 'user-agent': 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36', 'sec-ch-ua': '""Chromium"";v=""145"", ""Not:A-Brand"";v=""99""', 'sec-ch-ua-mobile': '?0'}"
https://yastatic.net/s3/market-b2c-static-production/white-desktop/browser-light/browser-light.browser.wishlist_light_AppDistributionContent~wishlist_light_LoginAgitationContent~wishlist_light_LoginAgita~a7aacd72.459fafc.js;GET;script;"{'origin': 'https://market.yandex.ru', 'sec-ch-ua-platform': '""Windows""', 'referer': 'https://market.yandex.ru/', 'user-agent': 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36', 'sec-ch-ua': '""Chromium"";v=""145"", ""Not:A-Brand"";v=""99""', 'sec-ch-ua-mobile': '?0'}"
https://yastatic.net/s3/market-b2c-static-production/white-desktop/browser-light/browser-light.browser.wishlist_light_LoginAgitationEntry.d823b3e.js;GET;script;"{'origin': 'https://market.yandex.ru', 'sec-ch-ua-platform': '""Windows""', 'referer': 'https://market.yandex.ru/', 'user-agent': 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36', 'sec-ch-ua': '""Chromium"";v=""145"", ""Not:A-Brand"";v=""99""', 'sec-ch-ua-mobile': '?0'}"
https://yastatic.net/s3/market-b2c-static-production/white-desktop/browser-light/browser-light.browser.velocity_DeltaSender.3e13c14.js;GET;script;"{'origin': 'https://market.yandex.ru', 'sec-ch-ua-platform': '""Windows""', 'referer': 'https://market.yandex.ru/', 'user-agent': 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36', 'sec-ch-ua': '""Chromium"";v=""145"", ""Not:A-Brand"";v=""99""', 'sec-ch-ua-mobile': '?0'}"
https://yastatic.net/s3/market-b2c-static-production/white-desktop/browser-light/browser-light.browser.core_baobab_RootNodeRecoverer.d566700.js;GET;script;"{'origin': 'https://market.yandex.ru', 'sec-ch-ua-platform': '""Windows""', 'referer': 'https://market.yandex.ru/', 'user-agent': 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36', 'sec-ch-ua': '""Chromium"";v=""145"", ""Not:A-Brand"";v=""99""', 'sec-ch-ua-mobile': '?0'}"
https://yastatic.net/s3/market-b2c-static-production/white-desktop/browser-light/browser-light.browser.core_MarketNode_UXFeedback.ee34d36.js;GET;script;"{'origin': 'https://market.yandex.ru', 'sec-ch-ua-platform': '""Windows""', 'referer': 'https://market.yandex.ru/', 'user-agent': 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36', 'sec-ch-ua': '""Chromium"";v=""145"", ""Not:A-Brand"";v=""99""', 'sec-ch-ua-mobile': '?0'}"
https://yastatic.net/s3/market-b2c-static-production/white-desktop/browser-light/browser-light.browser.order_marketfront_UpgradePassportAccount.2506cc5.js;GET;script;"{'origin': 'https://market.yandex.ru', 'sec-ch-ua-platform': '""Windows""', 'referer': 'https://market.yandex.ru/', 'user-agent': 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36', 'sec-ch-ua': '""Chromium"";v=""145"", ""Not:A-Brand"";v=""99""', 'sec-ch-ua-mobile': '?0'}"
https://yastatic.net/s3/market-b2c-static-production/white-desktop/browser-light/browser-light.browser.velocity_BFCache.be99ece.js;GET;script;"{'origin': 'https://market.yandex.ru', 'sec-ch-ua-platform': '""Windows""', 'referer': 'https://market.yandex.ru/', 'user-agent': 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36', 'sec-ch-ua': '""Chromium"";v=""145"", ""Not:A-Brand"";v=""99""', 'sec-ch-ua-mobile': '?0'}"
https://yastatic.net/s3/market-b2c-static-production/white-desktop/browser-light/browser-light.browser.core_marketfront_CaptchaService.d2e1ee6.js;GET;script;"{'origin': 'https://market.yandex.ru', 'sec-ch-ua-platform': '""Windows""', 'referer': 'https://market.yandex.ru/', 'user-agent': 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36', 'sec-ch-ua': '""Chromium"";v=""145"", ""Not:A-Brand"";v=""99""', 'sec-ch-ua-mobile': '?0'}"
https://yastatic.net/s3/market-b2c-static-production/white-desktop/browser-light/browser-light.browser.monetize_marketfront_AdmonTracker.d1c96f2.js;GET;script;"{'origin': 'https://market.yandex.ru', 'sec-ch-ua-platform': '""Windows""', 'referer': 'https://market.yandex.ru/', 'user-agent': 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36', 'sec-ch-ua': '""Chromium"";v=""145"", ""Not:A-Brand"";v=""99""', 'sec-ch-ua-mobile': '?0'}"
https://yastatic.net/s3/market-b2c-static-production/white-desktop/browser-light/browser-light.browser.vendors~address_DeliveryPointPopupManager.19c16c6.js;GET;script;"{'origin': 'https://market.yandex.ru', 'sec-ch-ua-platform': '""Windows""', 'referer': 'https://market.yandex.ru/', 'user-agent': 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36', 'sec-ch-ua': '""Chromium"";v=""145"", ""Not:A-Brand"";v=""99""', 'sec-ch-ua-mobile': '?0'}"
https://yastatic.net/s3/market-b2c-static-production/white-desktop/browser-light/browser-light.browser.address_DeliveryPointPopupManager~address_GlobalDeliveryPoint~card_PriceDefault~card_ProductDelivery~faf686a3.1e57fc1.js;GET;script;"{'origin': 'https://market.yandex.ru', 'sec-ch-ua-platform': '""Windows""', 'referer': 'https://market.yandex.ru/', 'user-agent': 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36', 'sec-ch-ua': '""Chromium"";v=""145"", ""Not:A-Brand"";v=""99""', 'sec-ch-ua-mobile': '?0'}"
https://yastatic.net/s3/market-b2c-static-production/white-desktop/browser-light/browser-light.browser.address_DeliveryPointPopupManager~order_marketfront_ReturnAddress~order_marketfront_ReturnCreator.b12ec93.js;GET;script;"{'origin': 'https://market.yandex.ru', 'sec-ch-ua-platform': '""Windows""', 'referer': 'https://market.yandex.ru/', 'user-agent': 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36', 'sec-ch-ua': '""Chromium"";v=""145"", ""Not:A-Brand"";v=""99""', 'sec-ch-ua-mobile': '?0'}"
https://yastatic.net/s3/market-b2c-static-production/white-desktop/browser-light/browser-light.browser.address_DeliveryPointPopupManager~card_ProductDeliveryPointPopupManager.6c9d3d0.js;GET;script;"{'origin': 'https://market.yandex.ru', 'sec-ch-ua-platform': '""Windows""', 'referer': 'https://market.yandex.ru/', 'user-agent': 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36', 'sec-ch-ua': '""Chromium"";v=""145"", ""Not:A-Brand"";v=""99""', 'sec-ch-ua-mobile': '?0'}"
https://yastatic.net/s3/market-b2c-static-production/white-desktop/browser-light/browser-light.browser.address_DeliveryPointPopupManager.9c455d2.js;GET;script;"{'origin': 'https://market.yandex.ru', 'sec-ch-ua-platform': '""Windows""', 'referer': 'https://market.yandex.ru/', 'user-agent': 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36', 'sec-ch-ua': '""Chromium"";v=""145"", ""Not:A-Brand"";v=""99""', 'sec-ch-ua-mobile': '?0'}"
https://yastatic.net/s3/market-b2c-static-production/white-desktop/browser-light/browser-light.browser.card_DebugInfoWrapper~card_HeroBannerWrapper~card_JumpListPopup~card_ShopSeries~cart_chef_cart_CartL~b5e06f94.254fd52.js;GET;script;"{'origin': 'https://market.yandex.ru', 'sec-ch-ua-platform': '""Windows""', 'referer': 'https://market.yandex.ru/', 'user-agent': 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36', 'sec-ch-ua': '""Chromium"";v=""145"", ""Not:A-Brand"";v=""99""', 'sec-ch-ua-mobile': '?0'}"
https://yastatic.net/s3/market-b2c-static-production/white-desktop/browser-light/browser-light.browser.card_DebugInfoWrapper~card_HeroBannerWrapper~card_JumpListPopup~card_ShopSeries~cart_chef_cart_CartL~eb87eb88.6051694.js;GET;script;"{'origin': 'https://market.yandex.ru', 'sec-ch-ua-platform': '""Windows""', 'referer': 'https://market.yandex.ru/', 'user-agent': 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36', 'sec-ch-ua': '""Chromium"";v=""145"", ""Not:A-Brand"";v=""99""', 'sec-ch-ua-mobile': '?0'}"
https://yastatic.net/s3/market-b2c-static-production/white-desktop/browser-light/browser-light.browser.card_FullGalleryPopupRedesign~core_light_Popup.67076bb.js;GET;script;"{'origin': 'https://market.yandex.ru', 'sec-ch-ua-platform': '""Windows""', 'referer': 'https://market.yandex.ru/', 'user-agent': 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36', 'sec-ch-ua': '""Chromium"";v=""145"", ""Not:A-Brand"";v=""99""', 'sec-ch-ua-mobile': '?0'}"
https://yastatic.net/s3/market-b2c-static-production/white-desktop/browser-light/browser-light.browser.core_light_Popup.5abdc5b.js;GET;script;"{'origin': 'https://market.yandex.ru', 'sec-ch-ua-platform': '""Windows""', 'referer': 'https://market.yandex.ru/', 'user-agent': 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36', 'sec-ch-ua': '""Chromium"";v=""145"", ""Not:A-Brand"";v=""99""', 'sec-ch-ua-mobile': '?0'}"
https://yastatic.net/s3/market-b2c-static-production/white-desktop/browser-light/browser-light.browser.ugc_marketfront_MyChatsPreloader.aef6a3f.js;GET;script;"{'origin': 'https://market.yandex.ru', 'sec-ch-ua-platform': '""Windows""', 'referer': 'https://market.yandex.ru/', 'user-agent': 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36', 'sec-ch-ua': '""Chromium"";v=""145"", ""Not:A-Brand"";v=""99""', 'sec-ch-ua-mobile': '?0'}"
https://yastatic.net/s3/market-b2c-static-production/white-desktop/browser-light/browser-light.browser.core_marketfront_Footer.26ab917.js;GET;script;"{'origin': 'https://market.yandex.ru', 'sec-ch-ua-platform': '""Windows""', 'referer': 'https://market.yandex.ru/', 'user-agent': 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36', 'sec-ch-ua': '""Chromium"";v=""145"", ""Not:A-Brand"";v=""99""', 'sec-ch-ua-mobile': '?0'}"
https://yastatic.net/s3/market-b2c-static-production/white-desktop/browser-light/browser-light.browser.core_marketfront_PopupManager.c97d5b3.js;GET;script;"{'origin': 'https://market.yandex.ru', 'sec-ch-ua-platform': '""Windows""', 'referer': 'https://market.yandex.ru/', 'user-agent': 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36', 'sec-ch-ua': '""Chromium"";v=""145"", ""Not:A-Brand"";v=""99""', 'sec-ch-ua-mobile': '?0'}"
https://yastatic.net/s3/market-b2c-static-production/white-desktop/browser-light/browser-light.browser.address_DeliveryPointMapLayout~card_DebugInfoWrapper~card_JumpListPopup~card_VerifiedBadge~cart_chef~2fec7d77.9b889db.js;GET;script;"{'origin': 'https://market.yandex.ru', 'sec-ch-ua-platform': '""Windows""', 'referer': 'https://market.yandex.ru/', 'user-agent': 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36', 'sec-ch-ua': '""Chromium"";v=""145"", ""Not:A-Brand"";v=""99""', 'sec-ch-ua-mobile': '?0'}"
https://yastatic.net/s3/market-b2c-static-production/white-desktop/browser-light/browser-light.browser.seo_SeoFooter.187f962.js;GET;script;"{'origin': 'https://market.yandex.ru', 'sec-ch-ua-platform': '""Windows""', 'referer': 'https://market.yandex.ru/', 'user-agent': 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36', 'sec-ch-ua': '""Chromium"";v=""145"", ""Not:A-Brand"";v=""99""', 'sec-ch-ua-mobile': '?0'}"
https://yastatic.net/s3/market-b2c-static-production/white-desktop/browser-light/browser-light.browser.ugc_card_ReviewGratitudePopup.2615199.js;GET;script;"{'origin': 'https://market.yandex.ru', 'sec-ch-ua-platform': '""Windows""', 'referer': 'https://market.yandex.ru/', 'user-agent': 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36', 'sec-ch-ua': '""Chromium"";v=""145"", ""Not:A-Brand"";v=""99""', 'sec-ch-ua-mobile': '?0'}"
https://yastatic.net/s3/market-b2c-static-production/white-desktop/browser-light/browser-light.browser.loyalty_marketfront_LiveStreamPreviewPopup.c1d110d.js;GET;script;"{'origin': 'https://market.yandex.ru', 'sec-ch-ua-platform': '""Windows""', 'referer': 'https://market.yandex.ru/', 'user-agent': 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36', 'sec-ch-ua': '""Chromium"";v=""145"", ""Not:A-Brand"";v=""99""', 'sec-ch-ua-mobile': '?0'}"
https://yastatic.net/s3/market-b2c-static-production/white-desktop/browser-light/browser-light.browser.monetize_market_CpcLinkService.b0642c4.js;GET;script;"{'origin': 'https://market.yandex.ru', 'sec-ch-ua-platform': '""Windows""', 'referer': 'https://market.yandex.ru/', 'user-agent': 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36', 'sec-ch-ua': '""Chromium"";v=""145"", ""Not:A-Brand"";v=""99""', 'sec-ch-ua-mobile': '?0'}"
https://yastatic.net/s3/market-b2c-static-production/white-desktop/browser-light/browser-light.browser.vendors~cart_chef_cart_ChefPaymentSystemPromo~integration_light_IntegrationCore~loyalty_marketfront_~bc7d9fff.140cdf8.js;GET;script;"{'origin': 'https://market.yandex.ru', 'sec-ch-ua-platform': '""Windows""', 'referer': 'https://market.yandex.ru/', 'user-agent': 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36', 'sec-ch-ua': '""Chromium"";v=""145"", ""Not:A-Brand"";v=""99""', 'sec-ch-ua-mobile': '?0'}"
https://yastatic.net/s3/market-b2c-static-production/white-desktop/browser-light/browser-light.browser.vendors~cart_chef_cart_ChefPaymentSystemPromo~integration_light_IntegrationCore~loyalty_marketfront_~5214d249.8bbc5f6.js;GET;script;"{'origin': 'https://market.yandex.ru', 'sec-ch-ua-platform': '""Windows""', 'referer': 'https://market.yandex.ru/', 'user-agent': 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36', 'sec-ch-ua': '""Chromium"";v=""145"", ""Not:A-Brand"";v=""99""', 'sec-ch-ua-mobile': '?0'}"
https://yastatic.net/s3/market-b2c-static-production/white-desktop/browser-light/browser-light.browser.vendors~cart_chef_cart_ChefPaymentSystemPromo~loyalty_marketfront_OnboardingManager~loyalty_marketfr~9fb1dffd.8f439d7.js;GET;script;"{'origin': 'https://market.yandex.ru', 'sec-ch-ua-platform': '""Windows""', 'referer': 'https://market.yandex.ru/', 'user-agent': 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36', 'sec-ch-ua': '""Chromium"";v=""145"", ""Not:A-Brand"";v=""99""', 'sec-ch-ua-mobile': '?0'}"
https://yastatic.net/s3/market-b2c-static-production/white-desktop/browser-light/browser-light.browser.vendors~loyalty_marketfront_PromoHintTooltip.6961713.js;GET;script;"{'origin': 'https://market.yandex.ru', 'sec-ch-ua-platform': '""Windows""', 'referer': 'https://market.yandex.ru/', 'user-agent': 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36', 'sec-ch-ua': '""Chromium"";v=""145"", ""Not:A-Brand"";v=""99""', 'sec-ch-ua-mobile': '?0'}"
https://yastatic.net/s3/market-b2c-static-production/white-desktop/browser-light/browser-light.browser.cart_chef_cart_ChefPaymentSystemPromo~loyalty_marketfront_OnboardingManager~loyalty_marketfront_Orde~83ed81b4.873f21d.js;GET;script;"{'origin': 'https://market.yandex.ru', 'sec-ch-ua-platform': '""Windows""', 'referer': 'https://market.yandex.ru/', 'user-agent': 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36', 'sec-ch-ua': '""Chromium"";v=""145"", ""Not:A-Brand"";v=""99""', 'sec-ch-ua-mobile': '?0'}"
https://yastatic.net/s3/market-b2c-static-production/white-desktop/browser-light/browser-light.browser.cart_chef_cart_ChefPaymentSystemPromo~loyalty_marketfront_PromoHintTooltip.9173ddf.js;GET;script;"{'origin': 'https://market.yandex.ru', 'sec-ch-ua-platform': '""Windows""', 'referer': 'https://market.yandex.ru/', 'user-agent': 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36', 'sec-ch-ua': '""Chromium"";v=""145"", ""Not:A-Brand"";v=""99""', 'sec-ch-ua-mobile': '?0'}"
https://yastatic.net/s3/market-b2c-static-production/white-desktop/browser-light/browser-light.browser.loyalty_marketfront_OrderCashbackDetails~loyalty_marketfront_PromoHintTooltip.f624816.js;GET;script;"{'origin': 'https://market.yandex.ru', 'sec-ch-ua-platform': '""Windows""', 'referer': 'https://market.yandex.ru/', 'user-agent': 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36', 'sec-ch-ua': '""Chromium"";v=""145"", ""Not:A-Brand"";v=""99""', 'sec-ch-ua-mobile': '?0'}"
https://yastatic.net/s3/market-b2c-static-production/white-desktop/browser-light/browser-light.browser.loyalty_marketfront_PromoHintTooltip.167f9bc.js;GET;script;"{'origin': 'https://market.yandex.ru', 'sec-ch-ua-platform': '""Windows""', 'referer': 'https://market.yandex.ru/', 'user-agent': 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36', 'sec-ch-ua': '""Chromium"";v=""145"", ""Not:A-Brand"";v=""99""', 'sec-ch-ua-mobile': '?0'}"
https://yastatic.net/s3/market-b2c-static-production/white-desktop/browser-light/browser-light.browser.vendors~core_marketfront_CommonEcommerce~order_marketfront_OrderIssueNotificationsManager~order_mark~b571afc4.bf8ba2e.js;GET;script;"{'origin': 'https://market.yandex.ru', 'sec-ch-ua-platform': '""Windows""', 'referer': 'https://market.yandex.ru/', 'user-agent': 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36', 'sec-ch-ua': '""Chromium"";v=""145"", ""Not:A-Brand"";v=""99""', 'sec-ch-ua-mobile': '?0'}"
https://yastatic.net/s3/market-b2c-static-production/white-desktop/browser-light/browser-light.browser.vendors~order_marketfront_OrderIssueNotificationsManager.4bdabb4.js;GET;script;"{'origin': 'https://market.yandex.ru', 'sec-ch-ua-platform': '""Windows""', 'referer': 'https://market.yandex.ru/', 'user-agent': 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36', 'sec-ch-ua': '""Chromium"";v=""145"", ""Not:A-Brand"";v=""99""', 'sec-ch-ua-mobile': '?0'}"
https://yastatic.net/s3/market-b2c-static-production/white-desktop/browser-light/browser-light.browser.card_marketfront_PikFlatsCompilation~cart_MultiCartTabs~cart_Suggests~core_MarketNode_ScrollBox~mone~1b0ff157.835dc5e.js;GET;script;"{'origin': 'https://market.yandex.ru', 'sec-ch-ua-platform': '""Windows""', 'referer': 'https://market.yandex.ru/', 'user-agent': 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36', 'sec-ch-ua': '""Chromium"";v=""145"", ""Not:A-Brand"";v=""99""', 'sec-ch-ua-mobile': '?0'}"
https://yastatic.net/s3/market-b2c-static-production/white-desktop/browser-light/browser-light.browser.core_MarketNode_HeaderCatalog~order_marketfront_OrderIssueNotificationsManager~search_marketfront_Se~a2d7bebe.d5d84af.js;GET;script;"{'origin': 'https://market.yandex.ru', 'sec-ch-ua-platform': '""Windows""', 'referer': 'https://market.yandex.ru/', 'user-agent': 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36', 'sec-ch-ua': '""Chromium"";v=""145"", ""Not:A-Brand"";v=""99""', 'sec-ch-ua-mobile': '?0'}"
https://yastatic.net/s3/market-b2c-static-production/white-desktop/browser-light/browser-light.browser.core_marketfront_CommonEcommerce~order_marketfront_OrderIssueNotificationsManager~order_marketfront_~5dce0eb3.fbdca17.js;GET;script;"{'origin': 'https://market.yandex.ru', 'sec-ch-ua-platform': '""Windows""', 'referer': 'https://market.yandex.ru/', 'user-agent': 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36', 'sec-ch-ua': '""Chromium"";v=""145"", ""Not:A-Brand"";v=""99""', 'sec-ch-ua-mobile': '?0'}"
https://yastatic.net/s3/market-b2c-static-production/white-desktop/browser-light/browser-light.browser.order_marketfront_OrderIssueNotificationsManager.f4da349.js;GET;script;"{'origin': 'https://market.yandex.ru', 'sec-ch-ua-platform': '""Windows""', 'referer': 'https://market.yandex.ru/', 'user-agent': 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36', 'sec-ch-ua': '""Chromium"";v=""145"", ""Not:A-Brand"";v=""99""', 'sec-ch-ua-mobile': '?0'}"
https://yastatic.net/s3/market-b2c-static-production/white-desktop/browser-light/browser-light.browser.vendors~DevTools~loyalty_FOMO_FOMOCardPricePopover~loyalty_FOMO_FOMOPopup~loyalty_marketfront_Favour~9aad763e.61665f9.js;GET;script;"{'origin': 'https://market.yandex.ru', 'sec-ch-ua-platform': '""Windows""', 'referer': 'https://market.yandex.ru/', 'user-agent': 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36', 'sec-ch-ua': '""Chromium"";v=""145"", ""Not:A-Brand"";v=""99""', 'sec-ch-ua-mobile': '?0'}"
